COADD_ID,RA,Dec,gmag,q,g-i,mu_mean,z,re
1553846375,81.2277,-27.1805,19.79,0.61,0.8,25.95,,6.82
1554189474,81.2155,-29.5438,20.76,0.74,0.36,24.83,,2.61
1555076302,81.2489,-18.3312,20.39,0.51,0.36,24.62,,2.8
1554610999,81.1777,-19.6808,20.66,0.61,0.32,24.76,,2.64
1555308884,81.4927,-25.537,18.65,0.6,0.52,24.67,,6.39
1555669647,81.6775,-29.7593,20.32,0.73,0.66,24.67,,2.96
1558492727,82.3219,-25.1857,19.32,0.34,0.4,25.29,,6.25
1557521459,82.12,-26.9713,21.33,0.83,0.63,25.26,,2.43
1558751621,82.0148,-20.0099,20.76,0.55,0.47,24.75,,2.5
1558724868,82.3503,-19.7299,21.8,0.8,0.65,25.58,,2.28
1559095949,81.7951,-21.744,20.63,0.81,0.58,24.84,,2.77
1558650708,82.1764,-21.1612,22.09,0.73,0.79,26.04,,2.45
1559320264,82.371,-22.3629,20.7,0.66,0.5,24.77,,2.6
1559475521,81.9816,-25.7917,19.19,0.8,0.57,24.61,,4.84
1559564175,81.8415,-28.0719,21.13,0.77,0.24,24.89,,2.25
1560149117,82.099,-22.8299,21.82,0.94,0.32,25.51,,2.18
1560806828,82.5837,-23.4104,20.09,0.53,0.51,25.2,,4.19
1560483711,82.2858,-26.7405,20.23,0.59,0.17,24.97,,3.54
1560676364,82.7855,-28.5639,20.37,0.71,0.24,26.13,,5.66
1562887143,82.9424,-21.5805,19.89,0.78,0.67,24.9,,4.01
1563140582,82.8664,-27.4902,20.41,0.9,0.66,25.04,,3.36
1563548767,82.811,-22.6069,21.1,0.63,0.84,25.38,,2.86
1564139142,83.3696,-23.8736,21.29,0.78,0.59,25.46,,2.72
1564820890,83.5066,-28.5128,19.69,0.9,0.61,25.25,,5.16
1564950189,83.0022,-24.4964,19.65,0.83,0.53,24.69,,4.07
1565616623,83.3092,-27.0274,21.16,0.5,0.41,25.94,,3.61
1565958853,83.4982,-18.0374,20.24,0.84,0.54,24.71,,3.13
1565960629,83.9481,-18.0622,19.74,0.47,0.61,24.76,,4.02
1566509002,83.878,-18.5336,21,0.64,0.48,25.12,,2.66
1566348970,83.3007,-20.1103,21.19,0.9,0.51,24.79,,2.09
1567333530,83.7081,-20.3632,20.6,0.37,0.83,25.33,,3.53
1565774270,83.7714,-29.5264,20.35,0.8,0.62,24.98,,3.36
1565713934,83.8161,-28.9171,20,0.79,0.35,25.19,,4.36
1567261424,83.6568,-21.8343,19.66,0.67,0.36,24.97,,4.59
1568058568,83.513,-22.5598,20.23,0.66,0.16,24.94,,3.48
1568287419,83.7855,-23.8479,20.74,0.85,0.65,24.87,,2.68
1568586381,83.8483,-26.1751,21.24,0.76,0.5,25.2,,2.47
1567963435,83.6465,-29.8813,20.06,0.83,0.47,24.65,,3.3
1568527787,83.8639,-24.0575,20.81,0.78,0.54,25.21,,3.03
1568391986,83.8919,-28.4212,20.78,0.52,0.41,25.2,,3.06
1568396517,84.3005,-28.4706,19.91,0.75,0.53,24.67,,3.58
1569422184,84.1713,-18.2742,20.19,0.5,0.8,25.02,,3.69
1569958284,84.4208,-19.0274,20.93,0.64,0.67,25.39,,3.11
1573122022,84.7706,-19.3419,20.14,0.77,0.36,24.73,,3.3
1569840207,84.1871,-21.4962,20.91,0.62,0.53,25.35,,3.08
1569754607,83.9895,-29.2036,21.46,0.73,0.45,25.09,,2.12
1569773569,84.0999,-29.3869,20.37,0.52,0.53,24.74,,2.99
1569772041,84.3364,-29.3696,21.28,0.83,0.77,25.22,,2.45
1571531244,84.6924,-22.8111,19.64,0.42,0.53,24.7,,4.1
1571051173,84.6672,-27.9574,19.91,0.7,0.72,24.78,,3.76
1572279783,84.9973,-26.4284,20.87,0.97,0.7,25.2,,2.93
1573790747,84.9145,-19.9047,18.8,0.61,0.31,24.77,,6.26
1573371122,84.9954,-20.5451,19.28,0.73,0.56,25.12,,5.87
1574016118,85.1026,-21.5486,21.21,0.8,0.29,25.23,,2.55
1574004183,85.1683,-21.4357,20.5,0.77,0.52,24.88,,3.01
1573542672,84.9672,-24.9585,21.2,0.65,1.03,25.77,,3.27
1574097931,85.4616,-29.4731,20.87,0.9,0.63,25.24,,2.98
1574751378,85.6022,-25.5026,21.21,0.8,0.55,24.95,,2.23
1574780710,85.6233,-25.795,21.09,0.82,0.77,25.5,,3.04
1576056714,85.581,-27.9272,20.58,0.92,0.59,24.79,,2.78
1575586594,85.3385,-23.7367,18.72,0.61,0.12,25.37,,8.52
1575987299,85.789,-26.5468,19.86,0.91,0.58,24.63,,3.59
1575824804,85.5024,-29.6909,20.9,0.87,0.64,24.95,,2.57
1575832939,85.8202,-29.7741,20.5,0.75,0.48,25.04,,3.22
1575824132,85.9211,-29.6919,18.87,0.89,0.32,24.75,,5.96
1576609871,85.9301,-18.5879,19.86,0.71,0.64,24.63,,3.59
1576716595,85.8413,-18.9988,19.13,0.6,0.28,25.14,,6.34
1577785979,85.8803,-19.6486,21.19,0.95,0.58,25.21,,2.53
1577717636,85.8492,-21.7944,20.05,0.65,0.44,24.62,,3.28
1577749380,86.2994,-22.1178,20.17,0.9,0.56,24.61,,3.08
1577083376,85.7252,-28.954,20.14,0.93,0.63,24.97,,3.68
1577122833,85.7331,-29.3801,17.87,0.79,0.56,24.63,,8.96
1578417878,86.4491,-23.7985,21.05,0.56,0.2,25.2,,2.69
1579853450,86.1034,-24.0002,20.39,0.44,0.46,25.19,,3.64
1579386198,86.307,-26.5174,20.38,0.81,0.56,25.21,,3.7
1585450228,86.089,-28.6575,20.31,0.51,0.3,24.8,,3.16
1579115892,86.5891,-18.6925,20.71,0.64,0.61,24.89,,2.73
1591981725,86.3488,-18.9652,20.67,0.6,0.56,25.21,,3.23
1582629897,87.0764,-20.5296,19.91,0.75,0.56,24.6,,3.46
1580329899,86.5637,-25.1935,20.35,0.6,0.77,25.17,,3.66
1580302483,86.7294,-24.9206,21.12,0.82,0.21,24.92,,2.29
1580437887,86.4269,-26.9351,21.34,0.63,0.45,25.8,,3.1
1580839506,86.5109,-21.8745,21,0.86,0.6,25.29,,2.87
1580839256,86.8209,-21.8742,20.6,0.42,0.84,24.76,,2.71
1580893328,86.944,-22.4296,20.97,0.8,0.54,24.94,,2.48
1580889014,87.0324,-22.3912,20.4,0.77,0.58,24.69,,2.88
1587252641,86.9384,-22.7122,20.14,0.78,0.63,24.75,,3.34
1587234574,86.9498,-22.5345,20.64,0.59,0.23,25.32,,3.44
1582934889,86.7512,-25.5032,20.77,0.96,0.9,25.05,,2.86
1582950351,86.8215,-25.6539,21.28,0.73,0.72,25.45,,2.73
1582924272,86.8612,-25.3953,21.37,0.82,0.64,25.39,,2.54
1582949998,87.0416,-25.6532,21.03,0.46,1.07,25.91,,3.79
1582966006,87.1082,-25.8054,20.69,0.83,0.64,24.68,,2.5
1582947750,87.1646,-25.6246,21.76,0.39,0.85,26.07,,2.91
1581537836,87.0062,-27.9952,20.25,0.7,0.62,24.9,,3.4
1582085227,86.8896,-26.0462,21.43,0.87,0.79,25.59,,2.71
1582340861,87.0117,-29.995,20.24,0.63,0.49,24.9,,3.41
1580594031,87.2111,-19.3445,20.51,0.84,0.45,24.72,,2.77
1582616293,87.3087,-20.3863,20.67,0.73,0.3,25.09,,3.06
1582407477,87.0792,-24.1914,20.59,0.81,0.49,24.95,,2.98
1582381872,87.516,-23.9381,20.94,0.74,0.38,24.93,,2.51
1583568276,87.2783,-25.3153,20.11,0.75,0.51,25.04,,3.87
1583535714,87.3384,-24.9737,20.55,0.77,0.5,24.94,,3.01
1583707215,87.5128,-21.6359,20.71,0.85,0.51,24.63,,2.42
1583709562,87.602,-21.6632,20.02,0.95,0.42,24.67,,3.39
1583656827,87.6936,-21.1107,21.21,0.66,0.54,26.03,,3.68
1583676012,87.8483,-21.3196,20.65,0.97,0.83,24.7,,2.57
1584174566,87.3163,-22.321,20.79,0.66,0.66,25.4,,3.33
1585725919,87.8305,-22.6936,19.92,0.52,0.46,24.73,,3.65
1584592147,87.4163,-25.6527,20.97,0.79,0.2,25.94,,3.94
1584574946,87.5236,-25.4796,20.12,0.83,0.57,24.63,,3.19
1584581949,87.6991,-25.5471,21.77,0.7,0.85,25.83,,2.59
1583569333,87.7092,-25.32,21.33,0.83,0.75,24.94,,2.1
1584582535,87.8782,-25.5567,20.34,0.68,0.39,24.62,,2.86
1584615884,87.9058,-25.9022,21.64,0.65,0.76,26.83,,4.37
1584622589,87.9827,-25.9682,21.25,0.71,0.36,24.98,,2.22
1585103405,87.484,-29.2374,20.2,0.81,0.15,24.75,,3.24
1586167961,87.6603,-26.3449,19.58,0.53,0.4,24.64,,4.11
1586562846,87.7942,-24.0281,20.21,0.76,0.44,24.74,,3.22
1586581994,88.1146,-24.2261,20.3,0.64,0.56,24.81,,3.18
1588238792,87.9075,-28.3933,20.63,0.86,0.43,24.71,,2.6
1588285154,88.3652,-28.8401,19.78,0.85,0.6,24.74,,3.91
1587148139,88.1402,-22.3987,20.7,0.95,0.7,24.79,,2.62
1588918396,88.6924,-29.5984,21.19,0.82,0.42,25.39,,2.76
1588914826,88.7048,-29.5618,21.36,0.76,0.4,24.94,,2.07
1588448192,88.2886,-22.6567,20.43,0.86,0.76,24.72,,2.87
1588485387,88.8845,-23.0359,20.97,0.72,0.97,25.12,,2.69
1590506847,88.5632,-26.5708,21.38,0.72,0.49,24.74,,1.87
1590514946,88.627,-26.6531,20,0.53,0.76,24.62,,3.34
1590516947,88.7054,-26.6665,21.63,0.85,0.55,25.15,,2.02
1589630481,88.6724,-27.7604,20.2,0.55,0.49,24.74,,3.22
1589407158,88.9007,-22.367,20.32,0.5,0.28,24.82,,3.16
1591195884,89.1521,-26.7917,20.57,0.58,0.28,24.79,,2.78
1591878126,88.939,-29.0587,20.55,0.55,0.31,24.84,,2.88
1591864775,89.3131,-28.9135,21.33,0.73,0.57,24.73,,1.91
1592966914,89.2327,-26.6323,20.25,0.77,0.73,24.72,,3.13
1592922423,89.2699,-26.1799,20.69,0.54,0.54,24.91,,2.78
1592937256,89.4573,-26.336,19.88,0.74,0.55,24.65,,3.59
1594001328,89.6731,-28.5236,20.61,0.84,0.66,24.77,,2.72
1593937070,89.359,-29.9845,21.64,0.71,0.3,24.68,,1.62
1593937191,89.4097,-29.9907,20.6,0.89,0.94,25.3,,3.49
1593907318,89.8038,-29.7019,20.52,0.43,0.84,24.99,,3.12
1593315805,89.4688,-24.7569,20.16,0.83,0.62,24.76,,3.31
1594955348,90.2006,-29.311,20.97,0.84,0.31,25.07,,2.63
1594509010,90.0934,-26.113,21.15,0.81,0.54,24.94,,2.29
1595297329,90.3358,-27.3612,19.16,0.69,0.64,24.61,,4.91
1595280969,90.4707,-27.1058,21.05,0.64,1,25.67,,3.35
1595524162,90.1464,-29.7265,20.7,0.87,0.48,24.68,,2.49
909778674,317.8441,1.4418,21,0.68,0.25,25.58,,3.29
912289378,317.7096,-1.6737,20.73,0.6,0.59,24.81,,2.61
912148326,318.4663,0.2762,19.59,0.87,0.61,24.98,,4.78
912192958,318.4934,-0.1284,20.24,0.81,0.59,25.42,,4.34
912199914,318.772,-0.1922,20.32,0.76,0.56,24.98,,3.41
910116899,318.2283,-1.1093,20.77,0.86,0.55,24.72,,2.45
914235386,319.1402,0.0621,20.55,0.59,0.41,25.39,,3.7
912981643,319.2712,2.0026,20.58,0.9,0.28,24.91,,2.93
914486576,319.1082,-0.9451,20.55,0.58,0.34,24.8,,2.83
916428220,319.7784,1.0101,20.42,0.52,0.42,24.72,,2.89
915352534,319.6839,1.7187,19.35,0.78,0.54,24.68,,4.65
916118965,319.6818,-0.8301,20.8,0.65,0.35,25,,2.76
915261408,320.2727,-1.7019,20.49,0.89,0.62,24.72,,2.81
915087736,319.7899,2.2113,19.33,0.52,0.21,24.88,,5.14
915115975,320.0786,1.872,21,0.72,0.64,25.21,,2.77
918730222,320.8942,0.9891,20.7,0.93,0.49,24.77,,2.6
917329834,320.5598,1.6348,21.24,0.88,0.55,25.11,,2.37
916386205,320.3994,-2.022,20.15,0.67,0.5,24.79,,3.38
920174737,321.0922,-0.0897,20.5,0.63,0.39,25.45,,3.89
919836864,321.7428,-1.1362,21.06,0.8,0.37,25.04,,2.5
922352021,322.3518,-0.6096,19.67,0.63,0.54,24.81,,4.26
921235384,321.868,-1.1168,20.89,0.8,0.5,24.88,,2.5
992624244,322.5674,1.3059,20.59,0.92,0.46,24.88,,2.87
924109887,322.8407,-1.0431,21.04,0.89,0.58,24.73,,2.18
924107759,322.951,-1.0216,21.26,0.54,0.59,25.46,,2.76
926207805,323.2753,0.9197,20.9,0.88,0.38,24.83,,2.43
925074905,323.4685,1.6318,19.96,0.96,0.31,24.61,,3.39
926070215,323.6671,-0.6203,20.59,0.71,0.55,24.82,,2.8
927794951,324.1119,0.0476,21.39,0.62,0.69,25.8,,3.03
930203518,325.1748,0.7003,19.91,0.8,0.74,24.97,,4.1
929560977,324.6655,1.1503,20.26,0.79,0.49,24.69,,3.06
929543594,325.1488,1.3256,19.09,0.86,0.42,24.77,,5.47
930896492,325.3508,-1.3725,20.5,0.85,0.64,24.64,,2.68
929186749,324.8656,-1.9688,20.27,0.85,0.65,24.88,,3.32
932229653,325.3823,-0.2136,20.7,0.94,0.68,24.95,,2.83
932231168,325.6809,-0.2297,20.4,0.52,0.46,24.65,,2.83
932886552,325.9298,0.6597,20.45,0.82,0.58,24.8,,2.96
930908032,325.377,-1.5041,20.57,0.94,0.78,24.72,,2.7
934638782,326.1252,0.4568,19.09,0.94,0.61,24.68,,5.21
934268999,326.4957,1.2737,20.63,0.9,0.41,24.67,,2.57
937180761,327.3368,0.2403,20.33,0.61,0.49,25.46,,4.24
937274334,326.9951,-1.3753,21.06,0.89,0.66,25.09,,2.55
937428997,327.0575,-1.5952,20.53,0.76,0.68,25.21,,3.44
936242624,327.3918,-1.9794,20.21,0.89,0.42,24.84,,3.35
939660157,328.0197,-0.8759,19.76,0.9,0.73,24.78,,4.03
992068895,328.4139,-1.29,19.61,0.55,0.37,25.05,,4.89
992107709,328.6775,-1.7592,20.67,0.71,0.14,25.18,,3.19
942111142,329.2249,-0.3043,20.88,0.84,0.87,25.11,,2.81
944461248,330.2364,-1.1081,20.84,0.67,0.53,24.69,,2.35
946457832,330.452,-0.9427,20.1,0.94,0.81,24.66,,3.25
948270339,331.533,-0.8012,20.05,0.84,0.62,24.62,,3.27
948454864,332.2153,-1.1986,20.26,0.8,0.46,25.21,,3.9
952062019,332.9343,-0.419,20.79,0.8,0.7,24.8,,2.53
951143632,332.9304,-1.7472,19.07,0.57,0.67,24.96,,6
954478035,333.7054,-0.2219,21.1,0.9,0.67,25.19,,2.62
954988943,333.853,1.0393,19.95,0.87,0.49,24.74,,3.62
955871301,334.1263,-0.4125,21.19,0.82,0.32,25.5,,2.9
956053321,334.3013,-0.9561,20.73,0.84,0.85,25.14,,3.04
958178643,335.16,-0.0697,20.63,0.59,0.5,25.41,,3.59
958071545,334.9574,0.9404,20.13,0.86,0.5,24.66,,3.22
958352349,335.2989,-0.9352,20.21,0.58,0.48,24.65,,3.08
958356288,335.3158,-0.9718,20.89,0.95,0.54,25.33,,3.08
956068809,334.7477,-1.8405,18.55,0.86,0.38,24.9,,7.43
960236156,335.7405,0.635,21.01,0.69,0.55,25.06,,2.57
959637469,335.8303,-1.1725,20.64,0.82,0.63,24.83,,2.74
961525504,336.7374,-1.6808,20.26,0.71,0.49,24.96,,3.47
960295652,336.3746,-2.1018,20.55,0.73,0.62,24.74,,2.75
964411185,337.4245,-0.102,22.07,0.9,0.54,25.56,,1.98
967119548,337.4991,-0.9184,20.71,0.66,0.29,25.3,,3.31
968134777,338.5978,1.3234,20.42,0.9,0.56,25.01,,3.3
968138088,338.7019,1.2856,21.29,0.74,1.15,25.83,,3.23
968752781,338.553,-0.9296,21.05,0.72,0.62,24.88,,2.33
970803728,339.5297,0.2257,20.62,0.89,0.58,24.62,,2.51
969616180,339.0899,1.7259,20.77,0.94,0.62,24.93,,2.71
969798967,339.3186,1.1304,20.44,0.64,0.64,24.81,,2.98
969362480,339.1746,-1.3761,21.57,0.84,0.22,25.38,,2.31
972677933,339.7682,0.7049,20.53,0.88,0.78,24.96,,3.07
972685705,340.318,0.6286,18.94,0.95,0.67,24.65,,5.55
972918509,340.055,-0.9502,20.49,0.52,0.41,24.78,,2.88
972769573,339.8152,-1.6076,20.49,0.86,0.65,24.87,,2.99
972751563,340.3315,-1.4262,20.72,0.73,0.56,24.75,,2.55
974333056,340.3993,0.2348,20.66,0.9,0.64,25.22,,3.26
975008201,340.7019,1.0626,20.6,0.56,0.53,24.85,,2.83
972368425,340.9288,1.9263,19.71,0.78,0.38,25.21,,5.02
975206796,340.8055,-0.911,20.24,0.81,0.62,24.86,,3.35
976152575,341.1873,-0.0871,20.01,0.9,0.51,24.66,,3.39
975744932,341.4536,-0.848,20.76,0.86,0.8,25.04,,2.87
975724558,341.5695,-0.6489,20.6,0.71,0.43,24.64,,2.57
977970475,342.4108,-0.128,21.17,0.68,0.69,25.47,,2.89
978304979,341.8263,-0.3607,19.49,0.74,0.81,24.74,,4.48
977387765,342.035,-1.2341,20.88,0.63,0.76,26.03,,4.28
980536916,343.0683,0.0655,21.31,0.63,0.29,25.01,,2.19
980003960,343.153,0.9036,21.38,0.67,0.51,25.42,,2.57
980093872,342.6508,1.199,20.21,0.78,0.46,24.97,,3.57
979935409,342.7138,1.5094,20.29,0.66,0.62,24.62,,2.92
980657039,342.6609,-1.0141,21.06,0.93,0.83,25.46,,3.02
980659712,343.159,-1.0455,20.02,0.86,0.9,24.71,,3.47
980470027,342.9661,-1.3979,20.56,0.98,0.81,25.12,,3.26
980493010,343.1195,-1.6207,20.37,0.9,0.56,25.04,,3.43
982339433,343.5009,0.2897,20.39,0.94,0.66,24.98,,3.3
982282270,343.3748,0.9053,20.21,0.83,1.07,25.27,,4.11
981039052,343.3576,1.4136,19.56,0.79,0.66,24.82,,4.49
982899285,343.2529,-0.6683,19.96,0.66,0.64,24.87,,3.84
982112016,344.4343,2.0149,19.27,0.54,0.54,25.03,,5.67
984027334,344.0368,-1.3397,20.25,0.71,0.72,24.93,,3.44
984055870,344.1596,-1.6676,19.84,0.8,0.66,24.88,,4.06
986369058,344.8959,-0.2452,20.68,0.9,0.53,25.09,,3.04
987154633,345.302,0.5089,19.12,0.54,0.52,24.67,,5.15
985776685,344.9665,1.5605,20.27,0.92,0.69,24.62,,2.97
985764052,345.2539,1.6961,20.06,0.55,0.96,24.97,,3.83
985630872,345.1286,-1.7532,20.63,0.62,0.54,24.99,,2.98
987472750,345.5233,-0.3059,20.46,0.87,0.49,25.2,,3.54
988182313,345.4857,0.9926,21.35,0.89,0.6,25.22,,2.37
988227962,345.5575,0.5749,21.53,0.82,0.39,25.42,,2.4
986975989,345.7337,1.5882,20.88,0.94,0.97,25.48,,3.33
994195369,346.5889,0.1843,20.54,0.65,1.22,25.53,,3.99
993256282,346.0923,0.435,19.43,0.45,0.35,24.96,,5.11
989381191,346.5974,1.5215,19.31,0.81,0.52,25.34,,6.41
995028048,346.8401,-0.5164,19.36,0.79,0.38,24.63,,4.51
995039308,347.2497,-0.6069,20.34,0.73,0.27,24.82,,3.14
995059796,347.3212,-0.8002,20.36,0.86,0.25,25.36,,4
995054570,347.4144,-0.7415,20.68,0.76,0.46,24.93,,2.81
997698825,346.7802,-1.1935,20.21,0.79,0.27,25.18,,3.93
992131805,347.4678,-1.8718,19.33,0.65,0.62,24.87,,5.12
992041911,348.1331,1.8456,19.71,0.88,0.53,24.68,,3.93
992971800,348.0101,-0.3878,19.67,0.86,0.37,25.32,,5.38
998451218,348.7481,-0.2573,20.44,0.78,0.78,24.6,,2.72
999892183,348.2127,-1.0106,19.43,0.49,0.49,24.92,,4.99
1000959528,349.5974,0.6106,19.54,0.63,0.43,24.72,,4.33
1003089375,349.6954,0.3483,20.75,0.64,0.8,25.74,,3.97
1003138626,350.1338,-0.1296,20.99,0.83,0.51,25.23,,2.81
1003820943,350.0337,0.4044,19.84,0.7,0.61,24.82,,3.96
1003792947,350.2169,0.6772,20.33,0.86,0.56,24.82,,3.16
1003924877,349.6591,-1.11,21.49,0.69,0.95,25.59,,2.63
1003950670,349.6644,-1.344,20.58,0.47,0.49,25.03,,3.1
1002521522,350.1765,-2.2168,20.73,0.73,0.45,25.37,,3.38
1006164299,350.3584,0.465,20.81,0.83,0.68,25.21,,3.02
1006806830,351.272,1.4253,19.85,0.85,0.4,24.79,,3.88
1007267619,351.3629,-0.3513,20.56,0.71,0.74,24.91,,2.96
1007832786,351.8663,1.5494,19.35,0.66,0.27,25.26,,6.07
1009488805,351.9768,-0.9387,18.91,0.67,0.57,24.72,,5.8
1008393637,351.8398,-1.5676,20.25,0.48,0.63,25.28,,4.05
1011874664,352.6247,0.1246,20.8,0.71,0.68,25.84,,4.05
1011861512,352.8005,0.2571,20.44,0.67,0.32,25.09,,3.41
1011907822,352.9756,-0.2136,20.16,0.93,0.46,24.86,,3.47
1011729473,352.5134,0.8418,20.03,0.84,0.5,25.05,,4.03
1007833414,352.48,1.5428,20.4,0.8,0.6,24.82,,3.06
1011589871,353.145,1.5043,20.56,0.77,0.72,25.04,,3.14
1012436277,352.9741,-0.6356,20.4,0.76,0.66,24.96,,3.26
1010966866,353.0357,-2.1573,20.52,0.58,0.76,25.3,,3.6
1013532107,353.5087,0.5786,20.15,0.58,0.49,25.39,,4.46
1012210048,353.2404,1.4192,19.85,0.59,0.4,24.91,,4.09
1013153115,353.3607,-0.3576,19.91,0.74,0.64,24.64,,3.53
1013018291,353.3878,-1.2997,20.39,0.75,0.32,24.73,,2.94
1011386520,353.469,-1.8153,21.08,0.53,0.16,25.25,,2.72
1011382965,353.7317,-1.7797,19.53,0.8,0.47,24.69,,4.3
1015822634,353.9479,0.5189,19.86,0.74,0.56,24.7,,3.72
1015820421,354.5276,0.534,19.08,0.93,0.48,24.86,,5.72
1015925845,354.4399,-0.4227,20.31,0.81,0.54,24.92,,3.34
1012792815,354.1164,2.1407,19.73,0.84,0.67,24.82,,4.14
1014053962,353.957,-1.562,19.2,0.87,0.62,24.7,,5.01
1017409176,354.7089,-0.0052,21.57,0.67,0.6,25.25,,2.18
1016471507,354.8187,1.3666,19.81,0.85,0.82,24.99,,4.33
1017188005,355.0291,-0.5069,19.92,0.73,0.49,25.18,,4.49
1018904993,355.7876,0.2758,19.82,0.99,0.63,24.69,,3.75
1021198916,356.2655,0.1859,21.03,0.89,1,25.46,,3.07
1020429795,356.0537,0.8209,20.92,0.91,0.78,25.89,,3.93
1020614116,356.4965,-0.9709,20.05,0.59,0.36,24.75,,3.47
1024623523,357.1811,1.5978,20.73,0.86,0.74,24.82,,2.62
1024925495,357.27,-0.5286,19.15,0.85,0.49,24.93,,5.71
1024253068,356.979,-1.2047,18.71,0.75,0.39,24.83,,6.66
1025711718,357.7744,-0.8886,19.93,0.49,0.49,24.95,,4.04
1030683844,359.189,1.1923,21.59,0.66,0.2,25.42,,2.33
1029995986,358.9681,1.9008,20.33,0.9,0.6,25.27,,3.89
1029993470,359.6093,1.9238,19.73,0.57,0.52,25.16,,4.86
1030253041,358.978,-1.1808,20.79,0.77,0.59,24.87,,2.61
1028824940,359.4593,-3.7314,20.68,0.84,0.44,24.63,,2.46
